"Data Cache: Reflectometry Data"
"Start logging at 11/05/2024 15:07:17"
"Current index value = 1978"
Day Fraction	Calib 950	Calib 470	Err 950	Err 470	Time	
0.65089488	0.0660066	0.353176	0	0	15:37:19.688	
0.650906444	0.105047	0.353176	0	0	15:37:20.700	
0.650918186	0.168359	0.353176	0	0	15:37:21.714	
0.650929809	0.214822	0.353176	0	0	15:37:22.714	
0.65094173	0.224539	0.347621	0	0	15:37:23.727	
0.650953174	0.224539	0.324021	0	0	15:37:24.740	
0.650965035	0.224539	0.284763	0	0	15:37:25.752	
0.650976479	0.224539	0.271327	0	0	15:37:26.765	
0.6509884	0.215501	0.28593	0	0	15:37:27.775	
0.651000023	0.147199	0.319134	0	0	15:37:28.787	
0.651011884	0.0793536	0.34955	0	0	15:37:29.802	
0.651023328	0.0605428	0.359351	0	0	15:37:30.812	
0.65103519	0.0737063	0.359617	0	0	15:37:31.823	
0.651046813	0.114092	0.359617	0	0	15:37:32.833	
0.651058257	0.170811	0.359617	0	0	15:37:33.836	
0.651070118	0.213079	0.35957	0	0	15:37:34.850	
0.651081681	0.217082	0.351677	0	0	15:37:35.863	
0.651093423	0.217082	0.321311	0	0	15:37:36.876	
0.651105046	0.217082	0.286549	0	0	15:37:37.886	
0.651116967	0.217082	0.274229	0	0	15:37:38.901	
0.651128531	0.209246	0.28998	0	0	15:37:39.897	
0.651140273	0.147032	0.327923	0	0	15:37:40.904	
0.651151717	0.082204	0.357797	0	0	15:37:41.918	
0.651163578	0.0648083	0.366027	0	0	15:37:42.930	
0.651175261	0.0830645	0.366198	0	0	15:37:43.944	
0.651187122	0.143029	0.366198	0	0	15:37:44.946	
0.651198685	0.204301	0.366198	0	0	15:37:45.959	
0.651210427	0.226095	0.36595	0	0	15:37:46.974	
0.65122205	0.226834	0.353582	0	0	15:37:47.981	
0.651233792	0.226834	0.316098	0	0	15:37:48.994	
0.651245534	0.226834	0.276485	0	0	15:37:50.6	
0.651257157	0.226834	0.287655	0	0	15:37:51.17	
0.651269019	0.206794	0.303651	0	0	15:37:52.24	
0.651280522	0.129037	0.338598	0	0	15:37:53.37	
0.651292384	0.073872	0.366338	0	0	15:37:54.47	
0.651303828	0.0619311	0.372976	0	0	15:37:55.50	
0.651315689	0.0897049	0.37306	0	0	15:37:56.51	
0.651327133	0.156102	0.37306	0	0	15:37:57.59	
0.651339054	0.220855	0.37306	0	0	15:37:58.64	
0.651350617	0.254874	0.372458	0	0	15:37:59.76	
0.65136236	0.258041	0.357952	0	0	15:38:00.83	
0.651373923	0.258041	0.317636	0	0	15:38:01.91	
0.651385665	0.258041	0.280375	0	0	15:38:02.92	
0.651397407	0.257607	0.295016	0	0	15:38:03.107	
0.651408851	0.224666	0.311992	0	0	15:38:04.117	
0.651420593	0.126954	0.349597	0	0	15:38:05.130	
0.651432157	0.0747121	0.374152	0	0	15:38:06.130	
0.651443899	0.0631	0.380762	0	0	15:38:07.133	
0.651455343	0.0942049	0.380762	0	0	15:38:08.146	
0.651467264	0.159385	0.380762	0	0	15:38:09.158	
0.651478827	0.213801	0.380762	0	0	15:38:10.169	
0.651490569	0.235847	0.379501	0	0	15:38:11.175	
0.651502311	0.237963	0.364347	0	0	15:38:12.186	
0.651513755	0.237963	0.325029	0	0	15:38:13.197	
0.651525676	0.237963	0.286567	0	0	15:38:14.212	
0.65153724	0.23576	0.300146	0	0	15:38:15.224	
0.651548982	0.20529	0.31949	0	0	15:38:16.239	
0.651560426	0.111942	0.357797	0	0	15:38:17.253	
0.651572347	0.07377	0.380777	0	0	15:38:18.255	
0.651583791	0.0671857	0.385243	0	0	15:38:19.266	
0.651595652	0.105359	0.385243	0	0	15:38:20.268	
0.651607275	0.180219	0.385243	0	0	15:38:21.273	
0.651619136	0.233144	0.385243	0	0	15:38:22.274	
0.65163064	0.252396	0.3838	0	0	15:38:23.276	
0.651642501	0.253566	0.3636	0	0	15:38:24.286	
0.651654243	0.253566	0.319957	0	0	15:38:25.291	
0.651665688	0.253566	0.290064	0	0	15:38:26.303	
0.651677549	0.249665	0.303854	0	0	15:38:27.305	
0.651689053	0.208569	0.326234	0	0	15:38:28.315	
0.651700914	0.109643	0.367459	0	0	15:38:29.321	
0.651712298	0.0761807	0.387329	0	0	15:38:30.328	
0.651724041	0.0707998	0.390844	0	0	15:38:31.338	
0.651735663	0.111105	0.390844	0	0	15:38:32.348	
0.651747525	0.196048	0.390844	0	0	15:38:33.351	
0.651759148	0.243034	0.390844	0	0	15:38:34.360	
0.65177089	0.252508	0.388775	0	0	15:38:35.373	
0.651782513	0.253107	0.366899	0	0	15:38:36.374	
0.651794374	0.253107	0.317048	0	0	15:38:37.387	
0.651806056	0.253107	0.293872	0	0	15:38:38.402	
0.651817918	0.248824	0.314278	0	0	15:38:39.416	
0.651829541	0.204438	0.340769	0	0	15:38:40.426	
0.651841402	0.107284	0.375829	0	0	15:38:41.439	
0.651852846	0.0741958	0.39216	0	0	15:38:42.447	
0.651864707	0.0739995	0.394065	0	0	15:38:43.447	
0.65187639	0.117048	0.394065	0	0	15:38:44.459	
0.651888251	0.181541	0.394065	0	0	15:38:45.469	
0.651899815	0.234585	0.394065	0	0	15:38:46.477	
0.651911438	0.256779	0.391124	0	0	15:38:47.489	
0.651923358	0.256779	0.368968	0	0	15:38:48.490	
0.651934981	0.256779	0.324189	0	0	15:38:49.503	
0.651946843	0.256779	0.299902	0	0	15:38:50.514	
0.651958287	0.247095	0.312118	0	0	15:38:51.525	
0.651970148	0.158161	0.34286	0	0	15:38:52.537	
0.651981771	0.106091	0.381266	0	0	15:38:53.537	
0.651993513	0.0776199	0.396959	0	0	15:38:54.543	
0.652004957	0.0844872	0.397985	0	0	15:38:55.556	
0.652016819	0.144406	0.397985	0	0	15:38:56.568	
0.652028501	0.219537	0.397985	0	0	15:38:57.578	
0.652040362	0.271898	0.397985	0	0	15:38:58.587	
0.652051806	0.287068	0.391306	0	0	15:38:59.602	
0.652063668	0.287068	0.358154	0	0	15:39:00.614	
0.652075291	0.287068	0.310298	0	0	15:39:01.629	
0.652087152	0.287068	0.303153	0	0	15:39:02.632	
0.652098775	0.275744	0.318084	0	0	15:39:03.634	
0.652110517	0.202141	0.354716	0	0	15:39:04.642	
0.65212208	0.103292	0.386825	0	0	15:39:05.643	
0.652133822	0.0775307	0.399137	0	0	15:39:06.657	
0.652145386	0.0886749	0.399806	0	0	15:39:07.658	
0.652157187	0.140671	0.399806	0	0	15:39:08.668	
0.652168751	0.204869	0.399806	0	0	15:39:09.679	
0.652180374	0.247692	0.399792	0	0	15:39:10.694	
0.652192235	0.257352	0.391995	0	0	15:39:11.707	
0.652203918	0.257352	0.362082	0	0	15:39:12.722	
0.652215779	0.257352	0.317156	0	0	15:39:13.737	
0.652227342	0.257352	0.306447	0	0	15:39:14.750	
0.652239084	0.244362	0.319879	0	0	15:39:15.758	
0.652250707	0.152201	0.357068	0	0	15:39:16.758	
0.652262568	0.0978125	0.390813	0	0	15:39:17.760	
0.652274013	0.0782573	0.400772	0	0	15:39:18.773	
0.652285755	0.0997247	0.401346	0	0	15:39:19.788	
0.652297378	0.16886	0.401346	0	0	15:39:20.797	
0.652309239	0.245905	0.401346	0	0	15:39:21.809	
0.652320862	0.289082	0.401253	0	0	15:39:22.823	
0.652332485	0.297394	0.389682	0	0	15:39:23.833	
0.652344346	0.297394	0.35204	0	0	15:39:24.845	
0.65235579	0.297394	0.308702	0	0	15:39:25.855	
0.652367651	0.297394	0.306405	0	0	15:39:26.866	
0.652379155	0.256974	0.320506	0	0	15:39:27.879	
0.652391016	0.154655	0.3636	0	0	15:39:28.890	
0.652402401	0.101261	0.392258	0	0	15:39:29.902	
0.652414143	0.081253	0.401626	0	0	15:39:30.915	
0.652425766	0.101697	0.402046	0	0	15:39:31.924	
0.652437627	0.1666	0.402046	0	0	15:39:32.926	
0.652449131	0.246189	0.402046	0	0	15:39:33.937	
0.652460992	0.276372	0.4013	0	0	15:39:34.952	
0.652472734	0.277889	0.389226	0	0	15:39:35.963	
0.652484179	0.277889	0.357643	0	0	15:39:36.976	
0.65249604	0.277889	0.30611	0	0	15:39:37.990	
0.652507544	0.277889	0.306559	0	0	15:39:39.5	
0.652519405	0.259073	0.322415	0	0	15:39:40.14	
0.652530968	0.154921	0.36337	0	0	15:39:41.23	
0.65254271	0.101165	0.392446	0	0	15:39:42.37	
0.652554393	0.084361	0.399876	0	0	15:39:43.41	
0.652566254	0.11515	0.400086	0	0	15:39:44.42	
0.652577639	0.181836	0.400086	0	0	15:39:45.47	
0.652589381	0.264045	0.400086	0	0	15:39:46.58	
0.652600944	0.293939	0.398608	0	0	15:39:47.69	
0.652612567	0.301753	0.382204	0	0	15:39:48.70	
0.652624488	0.301753	0.346158	0	0	15:39:49.86	
0.652635872	0.301753	0.304235	0	0	15:39:50.97	
0.652647614	0.300275	0.304865	0	0	15:39:51.109	
0.652659059	0.249287	0.323489	0	0	15:39:52.121	
0.652670979	0.144763	0.369793	0	0	15:39:53.129	
0.652682543	0.104049	0.392328	0	0	15:39:54.139	
0.652694285	0.0863394	0.397845	0	0	15:39:55.153	
0.652706027	0.11696	0.397845	0	0	15:39:56.160	
0.65271759	0.197876	0.397845	0	0	15:39:57.169	
0.652729392	0.276627	0.397845	0	0	15:39:58.178	
0.652740955	0.31053	0.396599	0	0	15:39:59.192	
0.652752697	0.314947	0.381244	0	0	15:40:00.193	
0.652764261	0.314947	0.338598	0	0	15:40:01.199	
0.652776003	0.314947	0.298112	0	0	15:40:02.207	
0.652787566	0.312641	0.309234	0	0	15:40:03.208	
0.652799368	0.27112	0.330802	0	0	15:40:04.215	
0.652810991	0.148542	0.369797	0	0	15:40:05.224	
0.652822852	0.0992021	0.390564	0	0	15:40:06.240	
0.652834415	0.088193	0.394625	0	0	15:40:07.255	
0.652846158	0.122123	0.394625	0	0	15:40:08.264	
0.65285778	0.19578	0.394625	0	0	15:40:09.278	
0.652869403	0.274849	0.394625	0	0	15:40:10.279	
0.652881265	0.307299	0.393536	0	0	15:40:11.295	
0.652892709	0.308293	0.377107	0	0	15:40:12.304	
0.65290457	0.308293	0.337165	0	0	15:40:13.313	
0.652916074	0.308293	0.300496	0	0	15:40:14.314	
0.652927935	0.306151	0.304694	0	0	15:40:15.328	
0.652939379	0.264512	0.327998	0	0	15:40:16.332	
0.652951241	0.142519	0.369544	0	0	15:40:17.345	
0.652962685	0.102351	0.387203	0	0	15:40:18.356	
0.652974606	0.093542	0.390004	0	0	15:40:19.369	
0.652986228	0.141463	0.390004	0	0	15:40:20.355	
0.65299809	0.223456	0.390004	0	0	15:40:21.370	
0.653009653	0.291988	0.390004	0	0	15:40:22.359	
0.653021276	0.312045	0.386699	0	0	15:40:23.364	
0.653033018	0.312309	0.36528	0	0	15:40:24.379	
0.653044403	0.312309	0.323475	0	0	15:40:25.379	
0.653056145	0.312309	0.293756	0	0	15:40:26.385	
0.653067708	0.308637	0.304896	0	0	15:40:27.385	
0.653079331	0.250836	0.330491	0	0	15:40:28.399	
0.653091073	0.137968	0.367179	0	0	15:40:29.415	
0.653102696	0.101181	0.382974	0	0	15:40:30.427	
0.653114557	0.096627	0.384963	0	0	15:40:31.442	
0.653125942	0.144698	0.384963	0	0	15:40:32.451	
0.653137684	0.239212	0.384963	0	0	15:40:33.466	
0.653149366	0.318722	0.384963	0	0	15:40:34.478	
0.653161228	0.341565	0.381431	0	0	15:40:35.487	
0.653172791	0.341565	0.359099	0	0	15:40:36.502	
0.653184533	0.341565	0.314418	0	0	15:40:37.514	
0.653196096	0.341565	0.287725	0	0	15:40:38.519	
0.653207898	0.333598	0.300337	0	0	15:40:39.524	
0.65321964	0.256409	0.330117	0	0	15:40:40.537	
0.653231025	0.137734	0.364308	0	0	15:40:41.551	
0.653242767	0.101433	0.379315	0	0	15:40:42.560	
0.653254211	0.098209	0.381182	0	0	15:40:43.569	
0.653266132	0.144942	0.381182	0	0	15:40:44.585	
0.653277695	0.245157	0.381182	0	0	15:40:45.585	
0.653289437	0.314106	0.381182	0	0	15:40:46.594	
0.653301179	0.328945	0.378272	0	0	15:40:47.600	
0.653312564	0.328945	0.358623	0	0	15:40:48.611	
0.653324366	0.328945	0.309875	0	0	15:40:49.624	
0.653335989	0.328945	0.28386	0	0	15:40:50.631	
0.65334785	0.318632	0.29304	0	0	15:40:51.643	
0.653359413	0.227316	0.323825	0	0	15:40:52.645	
0.653371155	0.136706	0.361624	0	0	15:40:53.646	
0.653382778	0.105609	0.37369	0	0	15:40:54.660	
0.65339452	0.106073	0.37502	0	0	15:40:55.674	
0.653406084	0.166451	0.37502	0	0	15:40:56.682	
0.653417826	0.245548	0.37502	0	0	15:40:57.688	
0.653429508	0.335347	0.37502	0	0	15:40:58.699	
0.65344137	0.348449	0.367817	0	0	15:40:59.711	
0.653452992	0.348449	0.339579	0	0	15:41:00.724	
0.653464854	0.348449	0.302624	0	0	15:41:01.738	
0.653476417	0.348449	0.283986	0	0	15:41:02.749	
0.653488159	0.335981	0.297272	0	0	15:41:03.762	
0.653499842	0.245248	0.32951	0	0	15:41:04.762	
0.653511703	0.12684	0.35901	0	0	15:41:05.774	
0.653523266	0.0984372	0.36861	0	0	15:41:06.775	
0.653534889	0.113571	0.369279	0	0	15:41:07.768	
0.65354681	0.179437	0.369279	0	0	15:41:08.782	
0.653558254	0.268034	0.369279	0	0	15:41:09.796	
0.653570116	0.341246	0.369077	0	0	15:41:10.809	
0.653581679	0.3543	0.360527	0	0	15:41:11.822	
0.653593421	0.3543	0.330973	0	0	15:41:12.817	
0.653604984	0.3543	0.289293	0	0	15:41:13.829	
0.653616786	0.3543	0.276081	0	0	15:41:14.840	
0.653628409	0.331124	0.287991	0	0	15:41:15.842	
0.65364027	0.207763	0.326928	0	0	15:41:16.851	
0.653651714	0.130081	0.353624	0	0	15:41:17.856	
0.653663576	0.101688	0.362495	0	0	15:41:18.870	
0.653675199	0.118171	0.362978	0	0	15:41:19.883	
0.653686821	0.192667	0.362978	0	0	15:41:20.886	
0.653698683	0.28536	0.362978	0	0	15:41:21.898	
0.653710127	0.342552	0.362222	0	0	15:41:22.898	
0.653721988	0.346957	0.352787	0	0	15:41:23.912	
0.653733492	0.346957	0.32108	0	0	15:41:24.914	
0.653745353	0.346957	0.279161	0	0	15:41:25.929	
0.653756917	0.346957	0.275584	0	0	15:41:26.946	
0.653768659	0.317497	0.285261	0	0	15:41:27.946	
0.653780341	0.190831	0.324189	0	0	15:41:28.955	
0.653792202	0.12726	0.349021	0	0	15:41:29.966	
0.653803647	0.103097	0.355598	0	0	15:41:30.967	
0.653815508	0.134246	0.355696	0	0	15:41:31.981	
0.653827131	0.222738	0.355696	0	0	15:41:32.991	
0.653839052	0.293505	0.355696	0	0	15:41:33.992	
0.653850615	0.344961	0.354422	0	0	15:41:35.7	
0.653862357	0.352235	0.339826	0	0	15:41:36.13	
0.65387392	0.352235	0.303605	0	0	15:41:37.23	
0.653885663	0.352235	0.271553	0	0	15:41:38.34	
0.653897285	0.352235	0.270215	0	0	15:41:39.37	
0.653908908	0.311253	0.284784	0	0	15:41:40.51	
0.65392077	0.196367	0.32422	0	0	15:41:41.54	
0.653932333	0.123427	0.344116	0	0	15:41:42.70	
0.653944075	0.10323	0.349535	0	0	15:41:43.79	
0.653955758	0.137872	0.349535	0	0	15:41:44.83	
0.653967619	0.225432	0.349535	0	0	15:41:45.84	
0.653979063	0.316978	0.349535	0	0	15:41:46.98	
0.653990924	0.368183	0.34843	0	0	15:41:47.107	
0.654002368	0.368183	0.332745	0	0	15:41:48.124	
0.654014289	0.368183	0.29987	0	0	15:41:49.134	
0.654025912	0.368183	0.265222	0	0	15:41:50.121	
0.654037774	0.362472	0.268332	0	0	15:41:51.123	
0.654049218	0.292919	0.288621	0	0	15:41:52.135	
0.654061079	0.163133	0.322929	0	0	15:41:53.139	
0.654072702	0.122633	0.339701	0	0	15:41:54.151	
0.654084265	0.103842	0.343233	0	0	15:41:55.164	
0.654096007	0.144993	0.343233	0	0	15:41:56.166	
0.65410763	0.227672	0.343233	0	0	15:41:57.177	
0.654119492	0.316974	0.343233	0	0	15:41:58.177	
0.654130995	0.362802	0.341959	0	0	15:41:59.187	
0.654142857	0.364511	0.325543	0	0	15:42:00.197	
0.654154301	0.364511	0.289756	0	0	15:42:01.212	
0.654166162	0.364511	0.262	0	0	15:42:02.223	
0.654177606	0.358912	0.258725	0	0	15:42:03.235	
0.654189527	0.308255	0.276516	0	0	15:42:04.249	
0.65420109	0.163311	0.315601	0	0	15:42:05.261	
0.654212713	0.122853	0.332199	0	0	15:42:06.277	
0.654224575	0.109541	0.334411	0	0	15:42:07.285	
0.654236197	0.162217	0.334411	0	0	15:42:08.298	
0.654248118	0.257289	0.334411	0	0	15:42:09.301	
0.654259503	0.334394	0.334411	0	0	15:42:10.314	
0.654271245	0.357755	0.332342	0	0	15:42:11.326	
0.654282689	0.358889	0.312581	0	0	15:42:12.334	
0.65429455	0.358889	0.276361	0	0	15:42:13.347	
0.654306054	0.358889	0.251793	0	0	15:42:14.349	
0.654317915	0.347582	0.257457	0	0	15:42:15.350	
0.654329658	0.257174	0.275894	0	0	15:42:16.364	
0.654341042	0.164443	0.315507	0	0	15:42:17.374	
0.654352784	0.120427	0.330335	0	0	15:42:18.388	
0.654364467	0.113021	0.332451	0	0	15:42:19.403	
0.654376328	0.174695	0.332451	0	0	15:42:20.419	
0.654387772	0.271258	0.332451	0	0	15:42:21.428	
0.654399633	0.347314	0.332451	0	0	15:42:22.441	
0.654411256	0.359348	0.328348	0	0	15:42:23.445	
0.654423177	0.359348	0.304989	0	0	15:42:24.454	
0.654434562	0.359348	0.267547	0	0	15:42:25.454	
0.654446304	0.359348	0.248619	0	0	15:42:26.455	
0.654457927	0.352694	0.25444	0	0	15:42:27.465	
0.654469848	0.235299	0.278212	0	0	15:42:28.476	
0.654481471	0.156642	0.312917	0	0	15:42:29.489	
0.654493332	0.118286	0.325745	0	0	15:42:30.499	
0.654504895	0.114099	0.32699	0	0	15:42:31.514	
0.654516637	0.175307	0.32699	0	0	15:42:32.523	
0.65452826	0.250905	0.32699	0	0	15:42:33.532	
0.654540181	0.320455	0.32699	0	0	15:42:34.544	
0.654551744	0.340073	0.323722	0	0	15:42:35.547	
0.654563308	0.340073	0.301686	0	0	15:42:36.549	
0.65457505	0.340073	0.269546	0	0	15:42:37.558	
0.654586494	0.340073	0.24853	0	0	15:42:38.560	
0.654598415	0.327287	0.255309	0	0	15:42:39.575	
0.654610038	0.220076	0.283048	0	0	15:42:40.586	
0.654621899	0.149595	0.312473	0	0	15:42:41.595	
0.654633522	0.116623	0.322859	0	0	15:42:42.600	
0.654645383	0.123053	0.323769	0	0	15:42:43.602	
0.654656887	0.192334	0.323769	0	0	15:42:44.611	
0.654668748	0.277864	0.323769	0	0	15:42:45.615	
0.654680312	0.345271	0.323601	0	0	15:42:46.625	
0.654692054	0.357283	0.316254	0	0	15:42:47.625	
0.654703557	0.357283	0.290428	0	0	15:42:48.638	
0.654715419	0.357283	0.259308	0	0	15:42:49.640	
0.654726982	0.357283	0.243967	0	0	15:42:50.643	
0.654738426	0.351581	0.251401	0	0	15:42:51.647	
0.654750288	0.247078	0.283378	0	0	15:42:52.658	
0.65476191	0.145696	0.3102	0	0	15:42:53.672	
0.654773653	0.115621	0.320393	0	0	15:42:54.686	
0.654785097	0.126938	0.320968	0	0	15:42:55.698	
0.654796958	0.195614	0.320968	0	0	15:42:56.706	
0.654808402	0.281182	0.320968	0	0	15:42:57.717	
0.654820263	0.344561	0.320455	0	0	15:42:58.730	
0.654832065	0.351891	0.313874	0	0	15:42:59.732	
0.654843509	0.351891	0.288859	0	0	15:43:00.744	
0.654855371	0.351891	0.256632	0	0	15:43:01.736	
0.654866934	0.351891	0.243013	0	0	15:43:02.750	
0.654878736	0.341603	0.251046	0	0	15:43:03.765	
0.65489018	0.231481	0.286129	0	0	15:43:04.777	
0.654902041	0.141869	0.310917	0	0	15:43:05.789	
0.654913604	0.115797	0.31884	0	0	15:43:06.797	
0.654925346	0.13807	0.319148	0	0	15:43:07.801	
0.65493679	0.220421	0.319148	0	0	15:43:08.811	
0.654948711	0.319728	0.319148	0	0	15:43:09.822	
0.654960454	0.380612	0.318246	0	0	15:43:10.831	
0.654972076	0.381606	0.308898	0	0	15:43:11.833	
0.654983938	0.381606	0.28246	0	0	15:43:12.846	
0.654995561	0.381606	0.247732	0	0	15:43:13.851	
0.655007303	0.380331	0.243313	0	0	15:43:14.864	
0.655018926	0.34604	0.252675	0	0	15:43:15.864	
0.655030787	0.223813	0.288154	0	0	15:43:16.879	
0.65504241	0.140006	0.31181	0	0	15:43:17.890	
0.655054152	0.113722	0.319568	0	0	15:43:18.903	
0.655065775	0.139581	0.319568	0	0	15:43:19.917	
0.655077636	0.210899	0.319568	0	0	15:43:20.926	
0.655089021	0.290969	0.319568	0	0	15:43:21.935	
0.655100763	0.356875	0.318619	0	0	15:43:22.943	
0.655112207	0.364741	0.307736	0	0	15:43:23.958	
0.655124128	0.364741	0.278446	0	0	15:43:24.962	
0.655135691	0.364741	0.250813	0	0	15:43:25.974	
0.655147433	0.364244	0.245227	0	0	15:43:26.978	
0.655158997	0.3382	0.254749	0	0	15:43:27.983	
0.65517056	0.206446	0.292052	0	0	15:43:28.991	
0.655182362	0.139473	0.313936	0	0	15:43:29.996	
0.655193806	0.114914	0.318868	0	0	15:43:31.6	
0.655205667	0.153279	0.318868	0	0	15:43:32.19	
0.65521723	0.243757	0.318868	0	0	15:43:33.31	
0.655228972	0.336032	0.318868	0	0	15:43:34.44	
0.655240595	0.380969	0.317577	0	0	15:43:35.59	
0.655252218	0.385966	0.306167	0	0	15:43:36.68	
0.65526408	0.385966	0.274229	0	0	15:43:37.79	
0.655275643	0.385966	0.243727	0	0	15:43:38.92	
0.655287385	0.384283	0.244932	0	0	15:43:39.106	
0.655298889	0.333958	0.258039	0	0	15:43:40.121	
0.65531075	0.187137	0.296432	0	0	15:43:41.131	
0.655322373	0.133099	0.316067	0	0	15:43:42.145	
0.655334234	0.113556	0.320548	0	0	15:43:43.145	
0.655345857	0.162653	0.320548	0	0	15:43:44.158	
0.655357599	0.255364	0.320548	0	0	15:43:45.171	
0.655369163	0.344146	0.320548	0	0	15:43:46.183	
0.655380905	0.3755	0.318852	0	0	15:43:47.183	
0.655392528	0.376673	0.303577	0	0	15:43:48.197	
0.655404449	0.376673	0.269297	0	0	15:43:49.206	
0.655416071	0.376673	0.243713	0	0	15:43:50.209	
0.655427933	0.371319	0.249646	0	0	15:43:51.218	
0.655439377	0.313295	0.266342	0	0	15:43:52.224	
0.655451238	0.173344	0.30334	0	0	15:43:53.238	
0.655462861	0.12828	0.319666	0	0	15:43:54.248	
0.655474603	0.118477	0.322369	0	0	15:43:55.259	
0.655486345	0.176365	0.322369	0	0	15:43:56.263	
0.655497968	0.257077	0.322369	0	0	15:43:57.272	
0.65550983	0.358902	0.322369	0	0	15:43:58.279	
0.655521452	0.387825	0.319652	0	0	15:43:59.290	
0.655533195	0.388719	0.300446	0	0	15:44:00.291	
0.655544817	0.388719	0.27193	0	0	15:44:01.302	
0.655556679	0.388719	0.244947	0	0	15:44:02.314	
0.655568123	0.382685	0.252801	0	0	15:44:03.323	
0.655580044	0.325554	0.27272	0	0	15:44:04.338	
0.655591667	0.174253	0.308436	0	0	15:44:05.353	
0.655603528	0.128293	0.323722	0	0	15:44:06.367	
0.655615091	0.118952	0.325309	0	0	15:44:07.382	
0.655626833	0.182357	0.325309	0	0	15:44:08.394	
0.655638516	0.296372	0.325309	0	0	15:44:09.395	
0.655650377	0.386629	0.325309	0	0	15:44:10.400	
0.655661821	0.414878	0.322285	0	0	15:44:11.416	
0.655673683	0.414878	0.302702	0	0	15:44:12.431	
0.655685365	0.414878	0.264228	0	0	15:44:13.446	
0.655697227	0.414878	0.246845	0	0	15:44:14.460	
0.65570879	0.396888	0.258921	0	0	15:44:15.470	
0.655720532	0.295456	0.286241	0	0	15:44:16.479	
0.655731976	0.160336	0.316011	0	0	15:44:17.490	
0.655743897	0.118961	0.328094	0	0	15:44:18.502	
0.65575546	0.118961	0.32881	0	0	15:44:19.517	
0.655767024	0.184234	0.32881	0	0	15:44:20.527	
0.655778766	0.283141	0.32881	0	0	15:44:21.528	
0.65579021	0.363043	0.32881	0	0	15:44:22.534	
0.655802071	0.378623	0.326056	0	0	15:44:23.545	
0.655813515	0.378623	0.304599	0	0	15:44:24.554	
0.655825257	0.378623	0.268628	0	0	15:44:25.559	
0.655836999	0.378623	0.25086	0	0	15:44:26.570	
0.655848384	0.372542	0.258711	0	0	15:44:27.583	
0.655860126	0.252241	0.286567	0	0	15:44:28.591	
0.655871809	0.165373	0.320758	0	0	15:44:29.604	
0.65588367	0.127936	0.332964	0	0	15:44:30.613	
0.655895233	0.127087	0.333851	0	0	15:44:31.620	
0.655906975	0.208044	0.333851	0	0	15:44:32.624	
0.65591836	0.314936	0.333851	0	0	15:44:33.635	
0.655930102	0.372504	0.333633	0	0	15:44:34.635	
0.655941904	0.386884	0.328857	0	0	15:44:35.643	
0.655953288	0.386884	0.30296	0	0	15:44:36.652	
0.65596503	0.386884	0.263322	0	0	15:44:37.658	
0.655976653	0.386884	0.255518	0	0	15:44:38.673	
0.655988574	0.371739	0.269733	0	0	15:44:39.681	
0.656000018	0.256905	0.300468	0	0	15:44:40.695	
0.656011879	0.152221	0.328172	0	0	15:44:41.705	
0.656023443	0.117277	0.338724	0	0	15:44:42.718	
0.656035185	0.132181	0.339172	0	0	15:44:43.730	
0.656046867	0.203876	0.339172	0	0	15:44:44.745	
0.656058729	0.319766	0.339172	0	0	15:44:45.759	
