"Data Cache: Temp PI Data"
"Start logging at 11/05/2024 15:07:26"
"Current index value = 1987"
Day Fraction	Raw Ratio	Ratio Temp	Emiss Temp	Err Ratio Temp	Err Emiss Temp	Time	
0.648756385	4.5167	417.665	476.686	1	0	15:34:16.19	
0.648767948	3.4255	417.665	477.169	1	0	15:34:17.32	
0.64877969	5.27697	417.665	474.975	1	0	15:34:18.44	
0.648791194	-6.3698	417.665	466.762	1	0	15:34:19.51	
0.648803055	-2.80645	417.665	462.941	1	0	15:34:20.57	
0.648814619	-3.67719	417.665	464.408	1	0	15:34:21.70	
0.648826361	-6.02154	417.665	465.803	1	0	15:34:22.79	
0.648838103	-3.20305	417.665	466.785	1	0	15:34:23.80	
0.648849547	-4.53441	417.665	468.649	1	0	15:34:24.93	
0.648861468	-6.29511	417.665	468.864	1	0	15:34:25.101	
0.648873091	-2.58451	417.665	468.238	1	0	15:34:26.111	
0.648884952	-2.95029	417.665	467.668	1	0	15:34:27.118	
0.648896575	4.33452	417.665	478.035	1	0	15:34:28.127	
0.648908317	3.28013	417.665	476.768	1	0	15:34:29.142	
0.64891988	5.80201	417.665	474.616	1	0	15:34:30.155	
0.648931623	-4.54155	417.665	464.436	1	0	15:34:31.168	
0.648943245	-2.88288	417.665	461.765	1	0	15:34:32.176	
0.648955107	-4.17751	417.665	464.774	1	0	15:34:33.183	
0.64896667	-5.59852	417.665	466.284	1	0	15:34:34.198	
0.648978472	-2.80234	417.665	464.149	1	0	15:34:35.213	
0.648990035	-5.45231	417.665	467.815	1	0	15:34:36.223	
0.649001777	-5.85025	417.665	468.55	1	0	15:34:37.238	
0.6490134	-2.42472	417.665	467.032	1	0	15:34:38.253	
0.649025142	-4.28368	417.665	470.434	1	0	15:34:39.265	
0.649036705	3.53087	417.665	476.661	1	0	15:34:40.281	
0.649048328	3.01052	417.665	472.667	1	0	15:34:41.293	
0.64906019	6.05651	417.665	472.442	1	0	15:34:42.307	
0.649071634	-3.96583	417.665	463.349	1	0	15:34:43.292	
0.649083555	-2.67055	417.665	460.116	1	0	15:34:44.300	
0.649095178	-4.08686	417.665	463.502	1	0	15:34:45.302	
0.649107039	-5.27195	417.665	467.415	1	0	15:34:46.311	
0.649118483	-2.88239	417.665	465.873	1	0	15:34:47.325	
0.649130344	-6.1831	417.665	471.036	1	0	15:34:48.328	
0.649141788	-5.16822	417.665	469.818	1	0	15:34:49.339	
0.649153531	-2.39807	417.665	466.474	1	0	15:34:50.351	
0.649165273	-5.03998	417.665	471.603	1	0	15:34:51.364	
0.649176836	3.45531	417.665	476.856	1	0	15:34:52.365	
0.649188578	3.06585	417.665	475.341	1	0	15:34:53.371	
0.649200082	7.25484	417.665	470.97	1	0	15:34:54.381	
0.649211943	-3.83542	417.665	464.749	1	0	15:34:55.394	
0.649223387	-2.77566	417.665	459.599	1	0	15:34:56.407	
0.649235249	-4.82368	417.665	465.034	1	0	15:34:57.421	
0.649246693	-5.46815	417.665	467.385	1	0	15:34:58.422	
0.649258614	-2.80177	417.665	465.058	1	0	15:34:59.422	
0.649270236	-6.68455	417.665	470.006	1	0	15:35:00.434	
0.649282098	-4.73325	417.665	468.531	1	0	15:35:01.447	
0.649293542	-2.24676	417.665	464.424	1	0	15:35:02.454	
0.649305403	-14.1877	417.665	472.059	1	0	15:35:03.467	
0.649316967	3.3828	417.665	478.935	1	0	15:35:04.469	
0.649328649	3.16942	417.665	476.328	1	0	15:35:05.470	
0.64934051	10.5405	417.665	469.291	1	0	15:35:06.481	
0.649352074	-3.56615	417.665	464.628	1	0	15:35:07.493	
0.649363816	-2.90564	417.665	459.025	1	0	15:35:08.502	
0.649375439	-5.10386	417.665	464.53	1	0	15:35:09.509	
0.649387181	-5.20952	417.665	466.151	1	0	15:35:10.514	
0.649398804	-3.28659	417.665	466.45	1	0	15:35:11.522	
0.649410665	-8.45305	417.665	470.27	1	0	15:35:12.534	
0.64942205	-4.13805	417.665	467.863	1	0	15:35:13.542	
0.649433851	-2.34365	417.665	465.602	1	0	15:35:14.553	
0.649445474	36.9537	417.665	471.243	1	0	15:35:15.556	
0.649457335	3.24	417.665	476.213	1	0	15:35:16.558	
0.649468899	2.99088	417.665	475.074	1	0	15:35:17.570	
0.649480522	19.6772	417.665	469.247	1	0	15:35:18.581	
0.649492443	-3.30912	417.665	463.572	1	0	15:35:19.593	
0.649503827	-3.19711	417.665	461.18	1	0	15:35:20.594	
0.649515569	-6.11425	417.665	467.142	1	0	15:35:21.610	
0.649527192	-5.10247	417.665	469.305	1	0	15:35:22.626	
0.649539053	-3.29841	417.665	468.307	1	0	15:35:23.641	
0.649550676	-9.34257	417.665	471.382	1	0	15:35:24.652	
0.649562418	-3.7492	417.665	469.227	1	0	15:35:25.667	
0.649573982	-2.47946	417.665	467.719	1	0	15:35:26.679	
0.649585724	8.59156	417.665	472.642	1	0	15:35:27.691	
0.649597287	3.21757	417.665	478.568	1	0	15:35:28.697	
0.649609089	2.99149	417.665	475.594	1	0	15:35:29.711	
0.649620712	-231.752	417.665	468.831	1	0	15:35:30.711	
0.649632573	-3.40527	417.665	464.282	1	0	15:35:31.711	
0.649644315	-3.35295	417.665	462.174	1	0	15:35:32.722	
0.649655938	-6.76704	417.665	464.763	1	0	15:35:33.729	
0.64966768	-4.54388	417.665	466.081	1	0	15:35:34.737	
0.649679244	-3.4107	417.665	465.164	1	0	15:35:35.750	
0.649690986	-10.0178	417.665	470.96	1	0	15:35:36.762	
0.649702609	-3.70616	417.665	469.687	1	0	15:35:37.765	
0.64971447	-2.45635	417.665	466.552	1	0	15:35:38.777	
0.649726093	5.00913	417.665	472.87	1	0	15:35:39.787	
0.649737835	2.91473	417.665	477.019	1	0	15:35:40.795	
0.649749398	2.99884	417.665	473.941	1	0	15:35:41.802	
0.64976114	-23.0956	417.665	468.268	1	0	15:35:42.803	
0.649772763	-3.3174	417.665	463.713	1	0	15:35:43.816	
0.649784505	-3.81125	417.665	462.56	1	0	15:35:44.828	
0.649796128	-7.13045	417.665	465.091	1	0	15:35:45.834	
0.64980799	-3.96701	417.665	467.282	1	0	15:35:46.835	
0.649819613	-4.16814	417.665	467.951	1	0	15:35:47.837	
0.649831533	-10.309	417.665	467.918	1	0	15:35:48.849	
0.649843097	-3.26767	417.665	469.109	1	0	15:35:49.864	
0.64985466	-2.64589	417.665	467.276	1	0	15:35:50.873	
0.649866402	3.61937	417.665	474.765	1	0	15:35:51.874	
0.649877846	2.66314	417.665	475.965	1	0	15:35:52.884	
0.649889708	3.29611	417.665	475.935	1	0	15:35:53.892	
0.64990139	-12.0036	417.665	466.455	1	0	15:35:54.895	
0.649913251	-3.22253	417.665	462.624	1	0	15:35:55.906	
0.649924636	-4.29628	417.665	464.425	1	0	15:35:56.917	
0.649936378	-7.39845	417.665	467.125	1	0	15:35:57.931	
0.649948061	-3.89019	417.665	467.092	1	0	15:35:58.936	
0.649959922	-5.94933	417.665	470.566	1	0	15:35:59.950	
0.649971485	-10.3099	417.665	469.965	1	0	15:36:00.961	
0.649983227	-2.82978	417.665	467.623	1	0	15:36:01.976	
0.64999485	-3.12644	417.665	467.894	1	0	15:36:02.991	
0.650006711	2.84909	417.665	477.252	1	0	15:36:04.5	
0.650018215	2.47389	417.665	476.298	1	0	15:36:05.18	
0.650030077	3.60544	417.665	474.59	1	0	15:36:06.29	
0.65004164	-8.76002	417.665	464.785	1	0	15:36:07.37	
0.650053263	-3.35226	417.665	462.044	1	0	15:36:08.52	
0.650065184	-4.94343	417.665	466.01	1	0	15:36:09.68	
0.650076747	-9.30043	417.665	469.114	1	0	15:36:10.83	
0.650088489	-4.01648	417.665	467.287	1	0	15:36:11.98	
0.650099933	-6.41756	417.665	469.036	1	0	15:36:12.104	
0.650111794	-10.6086	417.665	470.541	1	0	15:36:13.114	
0.650123477	-2.84379	417.665	466.226	1	0	15:36:14.115	
0.650135338	-3.91433	417.665	470.233	1	0	15:36:15.131	
0.650146782	2.85928	417.665	478.72	1	0	15:36:16.146	
0.650158644	2.3403	417.665	474.24	1	0	15:36:17.161	
0.650170088	3.88497	417.665	473.016	1	0	15:36:18.174	
0.650182009	-5.60455	417.665	463.751	1	0	15:36:19.185	
0.650193632	-3.53704	417.665	460.94	1	0	15:36:20.199	
0.650205493	-5.28008	417.665	464.825	1	0	15:36:21.214	
0.650217116	-7.93221	417.665	468.016	1	0	15:36:22.221	
0.650228977	-3.4872	417.665	467.058	1	0	15:36:23.224	
0.6502406	-8.08867	417.665	469.866	1	0	15:36:24.229	
0.650252342	-8.23979	417.665	469.611	1	0	15:36:25.243	
0.650263906	-2.49765	417.665	464.566	1	0	15:36:26.248	
0.650275469	-6.25567	417.665	470.727	1	0	15:36:27.256	
0.650287211	2.37076	417.665	476.387	1	0	15:36:28.266	
0.650298834	2.41843	417.665	477.773	1	0	15:36:29.267	
0.650310576	4.30202	417.665	472.463	1	0	15:36:30.276	
0.650322199	-5.22545	417.665	463.91	1	0	15:36:31.285	
0.65033406	-3.63802	417.665	462.179	1	0	15:36:32.286	
0.650345683	-6.28305	417.665	466.35	1	0	15:36:33.297	
0.650357425	-7.90544	417.665	468.567	1	0	15:36:34.310	
0.650369048	-3.41723	417.665	466.333	1	0	15:36:35.323	
0.650380909	-11.4569	417.665	470.565	1	0	15:36:36.338	
0.650392532	-7.00502	417.665	469.592	1	0	15:36:37.341	
0.650404453	-2.43831	417.665	465.329	1	0	15:36:38.343	
0.650416017	-52.5423	417.665	472.936	1	0	15:36:39.346	
0.650427759	2.31686	411.347	476.999	0	0	15:36:40.359	
0.650439322	2.32891	410.111	476.965	0	0	15:36:41.359	
0.650450766	4.57437	410.111	470.643	1	0	15:36:42.362	
0.650462627	-4.63899	410.111	464.094	1	0	15:36:43.369	
0.650474131	-3.71977	410.111	462.202	1	0	15:36:44.370	
0.650485992	-7.57888	410.111	465.107	1	0	15:36:45.370	
0.650497556	-8.14966	410.111	468.662	1	0	15:36:46.378	
0.650509298	-3.63716	410.111	466.61	1	0	15:36:47.392	
0.650520921	-19.0085	410.111	472.324	1	0	15:36:48.405	
0.650532663	-6.05529	410.111	469.987	1	0	15:36:49.420	
0.650544226	-2.69929	410.111	468.076	1	0	15:36:50.431	
0.650555968	15.4045	410.111	473.419	1	0	15:36:51.425	
0.65056771	2.26414	416.747	478.009	0	0	15:36:52.433	
0.650579333	2.34095	416.747	478.658	1	0	15:36:53.447	
0.650591075	6.08022	416.747	470.99	1	0	15:36:54.461	
0.650602698	-4.90326	416.747	465.765	1	0	15:36:55.469	
0.65061456	-3.95347	416.747	460.495	1	0	15:36:56.474	
0.650626004	-10.1709	416.747	465.611	1	0	15:36:57.490	
0.650637865	-8.3357	416.747	469.646	1	0	15:36:58.505	
0.650649369	-4.01834	416.747	465.526	1	0	15:36:59.505	
0.65066123	-25.723	416.747	471.954	1	0	15:37:00.515	
0.650672615	-5.96003	416.747	471.816	1	0	15:37:01.524	
0.650684357	-2.59407	416.747	467.23	1	0	15:37:02.530	
0.650696099	7.58974	416.747	471.979	1	0	15:37:03.541	
0.650707722	2.15819	427.6	478.897	0	0	15:37:04.541	
0.650719464	2.28898	414.202	478.578	0	0	15:37:05.534	
0.650731087	8.19558	414.202	469.851	1	0	15:37:06.545	
0.650742948	-4.2614	414.202	463.905	1	0	15:37:07.561	
0.650754392	-4.61587	414.202	464.258	1	0	15:37:08.575	
0.650766313	-10.963	414.202	463.19	1	0	15:37:09.586	
0.650777936	-7.28381	414.202	469.108	1	0	15:37:10.600	
0.650789797	-4.85009	414.202	469.431	1	0	15:37:11.610	
0.650801361	-32.6871	414.202	472.65	1	0	15:37:12.623	
0.650813103	-4.64744	414.202	469.978	1	0	15:37:13.625	
0.650824785	-2.65452	414.202	468.792	1	0	15:37:14.637	
0.650836647	3.58303	414.202	476.052	1	0	15:37:15.646	
0.650848091	2.206	422.703	478.719	0	0	15:37:16.647	
0.650859952	2.32795	410.21	478.398	0	0	15:37:17.660	
0.650871575	19.1199	410.21	469.332	1	0	15:37:18.675	
0.650883317	-4.14863	410.21	464.55	1	0	15:37:19.688	
0.65089488	-4.6874	410.21	464.357	1	0	15:37:20.700	
0.650906444	-14.091	410.21	467.314	1	0	15:37:21.714	
0.650918186	-6.71266	410.21	468.871	1	0	15:37:22.714	
0.650929809	-5.58708	410.21	469.699	1	0	15:37:23.727	
0.65094173	154.264	410.21	473.796	1	0	15:37:24.740	
0.650953174	-4.12831	410.21	469.957	1	0	15:37:25.752	
0.650965035	-2.96439	410.21	470.022	1	0	15:37:26.765	
0.650976479	2.79529	410.21	477.196	1	0	15:37:27.775	
0.6509884	2.09865	433.699	480.68	0	0	15:37:28.787	
0.651000023	2.11199	432.333	473.674	0	0	15:37:29.802	
0.651011884	22.6248	432.333	467.618	1	0	15:37:30.812	
0.651023328	-4.36709	432.333	463.693	1	0	15:37:31.823	
0.65103519	-6.646	432.333	467.199	1	0	15:37:32.833	
0.651046813	-21.3665	432.333	465.409	1	0	15:37:33.836	
0.651058257	-6.08322	432.333	467.519	1	0	15:37:34.850	
0.651070118	-7.42748	432.333	469.157	1	0	15:37:35.863	
0.651081681	-84.3134	432.333	471.255	1	0	15:37:36.876	
0.651093423	-4.09716	432.333	469.232	1	0	15:37:37.886	
0.651105046	-3.34253	432.333	469.805	1	0	15:37:38.901	
0.651116967	2.35441	432.333	479.045	1	0	15:37:39.897	
0.651128531	2.01366	442.406	479.502	0	0	15:37:40.904	
0.651140273	2.33033	442.406	477.216	1	0	15:37:41.918	
0.651151717	291.692	442.406	468.537	1	0	15:37:42.930	
0.651163578	-4.33884	442.406	464.624	1	0	15:37:43.944	
0.651175261	-7.22819	442.406	465.791	1	0	15:37:44.946	
0.651187122	-38.9132	442.406	469.729	1	0	15:37:45.959	
0.651198685	-5.41808	442.406	470.281	1	0	15:37:46.974	
0.651210427	-11.6172	442.406	470.641	1	0	15:37:47.981	
0.65122205	1139.51	442.406	472.468	1	0	15:37:48.994	
0.651233792	-3.51102	442.406	469.8	1	0	15:37:50.6	
0.651245534	-3.79324	442.406	471.215	1	0	15:37:51.17	
0.651257157	2.16125	427.287	480.499	0	0	15:37:52.24	
0.651269019	1.87072	459.392	478.818	0	0	15:37:53.37	
0.651280522	2.47064	459.392	475.672	1	0	15:37:54.47	
0.651292384	-32.3589	459.392	464.238	1	0	15:37:55.50	
0.651303828	-4.83965	459.392	463.458	1	0	15:37:56.51	
0.651315689	-10.6753	459.392	467.93	1	0	15:37:57.59	
0.651327133	-33.0124	459.392	470.986	1	0	15:37:58.64	
0.651339054	-5.20714	459.392	469.959	1	0	15:37:59.76	
0.651350617	-24.1364	459.392	474.479	1	0	15:38:00.83	
0.65136236	130.531	459.392	473.261	1	0	15:38:01.91	
0.651373923	-3.29573	459.392	470.155	1	0	15:38:02.108	
0.651385665	-6.31714	459.392	473.996	1	0	15:38:03.123	
0.651397407	2.0478	438.908	484.085	0	0	15:38:04.132	
0.651408851	1.91437	452.845	481.828	0	0	15:38:05.146	
0.651420593	2.57882	452.845	475.592	1	0	15:38:06.146	
0.651432157	-15.5308	452.845	464.334	1	0	15:38:07.149	
0.651443899	-5.48022	452.845	464.034	1	0	15:38:08.162	
0.651455343	-12.0877	452.845	465.953	1	0	15:38:09.174	
0.651467264	-46.2681	452.845	469.725	1	0	15:38:10.185	
0.651478827	-5.02955	452.845	470.335	1	0	15:38:11.191	
0.651490569	-144.338	452.845	474.036	1	0	15:38:12.202	
0.651502311	-254.746	452.845	474.24	1	0	15:38:13.213	
0.651513755	-3.5236	452.845	467.717	1	0	15:38:14.228	
0.651525676	-11.345	452.845	473.322	1	0	15:38:15.239	
0.65153724	1.91396	452.906	481.697	0	0	15:38:16.239	
0.651548982	1.82143	466.786	480.361	0	0	15:38:17.253	
0.651560426	2.88779	466.786	474.799	1	0	15:38:18.255	
0.651572347	-10.7065	466.786	467.692	1	0	15:38:19.266	
0.651583791	-5.85879	466.786	462.088	1	0	15:38:20.268	
0.651595652	-15.3178	466.786	466.118	1	0	15:38:21.273	
0.651607275	-73.5364	466.786	470.6	1	0	15:38:22.274	
0.651619136	-5.20055	466.786	470.649	1	0	15:38:23.276	
0.65163064	62.6991	466.786	474.172	1	0	15:38:24.286	
0.651642501	-23.1149	466.786	475.804	1	0	15:38:25.291	
0.651654243	-3.26701	466.786	468.563	1	0	15:38:26.303	
0.651665688	36.5902	466.786	474.598	1	0	15:38:27.305	
0.651677549	1.78435	472.347	482.858	0	0	15:38:28.315	
0.651689053	1.82416	466.377	481.276	0	0	15:38:29.321	
0.651700914	3.41828	466.377	475.706	1	0	15:38:30.328	
0.651712298	-9.2473	466.377	466.439	1	0	15:38:31.338	
0.651724041	-6.53358	466.377	466.289	1	0	15:38:32.348	
0.651735663	-32.2782	466.377	467.469	1	0	15:38:33.351	
0.651747525	-54.0468	466.377	471.458	1	0	15:38:34.360	
0.651759148	-5.97597	466.377	472.587	1	0	15:38:35.373	
0.65177089	26.7823	466.377	475.454	1	0	15:38:36.389	
0.651782513	-16.5001	466.377	473.928	1	0	15:38:37.403	
0.651794374	-3.26767	466.377	472.376	1	0	15:38:38.418	
0.651806056	5.38109	466.377	477.754	1	0	15:38:39.432	
0.651817918	1.67394	488.909	480.771	0	0	15:38:40.442	
0.651829541	1.77214	474.179	481.007	0	0	15:38:41.454	
0.651841402	3.78638	474.179	472.136	1	0	15:38:42.463	
0.651852846	-7.35879	474.179	465.721	1	0	15:38:43.463	
0.651864707	-7.40335	474.179	463.816	1	0	15:38:44.475	
0.65187639	63.4855	474.179	468.531	1	0	15:38:45.485	
0.651888251	-26.7673	474.179	471.006	1	0	15:38:46.493	
0.651899815	-6.7651	474.179	471.798	1	0	15:38:47.505	
0.651911438	14.1784	474.179	475.935	1	0	15:38:48.506	
0.651923358	-10.5884	474.179	475.063	1	0	15:38:49.519	
0.651934981	-3.24334	474.179	470.605	1	0	15:38:50.530	
0.651946843	3.29967	474.179	479.111	1	0	15:38:51.541	
0.651958287	1.79579	470.631	484.757	0	0	15:38:52.553	
0.651970148	1.64116	493.826	477.705	0	0	15:38:53.553	
0.651981771	4.49881	493.826	471.778	1	0	15:38:54.557	
0.651993513	-6.94588	493.826	466.354	1	0	15:38:55.572	
0.652004957	-9.14295	493.826	466.583	1	0	15:38:56.583	
0.652016819	31.8562	493.826	469.688	1	0	15:38:57.594	
0.652028501	-22.1283	493.826	473.589	1	0	15:38:58.603	
0.652040362	-10.6883	493.826	474.062	1	0	15:38:59.617	
0.652051806	11.0513	493.826	478.192	1	0	15:39:00.630	
0.652063668	-7.23383	493.826	475.68	1	0	15:39:01.645	
0.652075291	-3.44867	493.826	474.025	1	0	15:39:02.648	
0.652087152	2.31328	411.712	482.74	0	0	15:39:03.650	
0.652098775	1.74328	478.508	485.729	0	0	15:39:04.658	
0.652110517	1.72647	481.029	480.379	0	0	15:39:05.659	
0.65212208	6.15466	481.029	469.643	1	0	15:39:06.673	
0.652133822	-7.1966	481.029	467.052	1	0	15:39:07.674	
0.652145386	-11.8626	481.029	467.74	1	0	15:39:08.683	
0.652157187	29.1502	481.029	469.629	1	0	15:39:09.695	
0.652168751	-12.4629	481.029	474.248	1	0	15:39:10.708	
0.652180374	-14.148	481.029	472.719	1	0	15:39:11.723	
0.652192235	10.1821	481.029	475.495	1	0	15:39:12.738	
0.652203918	-6.71046	481.029	472.032	1	0	15:39:13.753	
0.652215779	-3.81173	481.029	471.049	1	0	15:39:14.766	
0.652227342	2.07854	435.759	482.627	0	0	15:39:15.774	
0.652239084	1.66266	490.601	483.333	0	0	15:39:16.774	
0.652250707	1.81538	467.694	478.916	0	0	15:39:17.776	
0.652262568	8.20428	467.694	468.353	1	0	15:39:18.788	
0.652274013	-7.97618	467.694	463.408	1	0	15:39:19.803	
0.652285755	-14.2173	467.694	467.735	1	0	15:39:20.813	
0.652297378	24.0479	467.694	470.646	1	0	15:39:21.825	
0.652309239	-10.1994	467.694	472.557	1	0	15:39:22.839	
0.652320862	-44.4369	467.694	475.681	1	0	15:39:23.848	
0.652332485	8.93929	467.694	477.392	1	0	15:39:24.860	
0.652344346	-5.18868	467.694	475.166	1	0	15:39:25.871	
0.65235579	-4.74432	467.694	475.528	1	0	15:39:26.881	
0.652367651	1.69961	485.059	485.098	0	0	15:39:27.894	
0.652379155	1.60318	499.523	484.394	0	0	15:39:28.906	
0.652391016	1.91279	453.081	478.789	0	0	15:39:29.918	
0.652402401	13.6687	453.081	468.952	1	0	15:39:30.931	
0.652414143	-7.76571	453.081	465.159	1	0	15:39:31.939	
0.652425766	-28.4223	453.081	468.441	1	0	15:39:32.942	
0.652437627	16.5565	453.081	471.74	1	0	15:39:33.953	
0.652449131	-11.0162	453.081	474.235	1	0	15:39:34.968	
0.652460992	31.9438	453.081	475.951	1	0	15:39:35.979	
0.652472734	10.1939	453.081	477.134	1	0	15:39:36.992	
0.652484179	-5.15609	453.081	472.866	1	0	15:39:38.6	
0.65249604	-5.72083	453.081	473.94	1	0	15:39:39.21	
0.652507544	1.61312	498.032	484.741	0	0	15:39:40.29	
0.652519405	1.59133	501.426	484.968	0	0	15:39:41.38	
0.652530968	1.99669	444.144	478.153	0	0	15:39:42.53	
0.65254271	43.9752	444.144	466.054	1	0	15:39:43.57	
0.652554393	-10.9058	444.144	466.212	1	0	15:39:44.58	
0.652566254	-5011.3	444.144	468.061	1	0	15:39:45.63	
0.652577639	14.5854	444.144	471.674	1	0	15:39:46.74	
0.652589381	-9.46863	444.144	474.917	1	0	15:39:47.85	
0.652600944	28.7822	444.144	478.759	1	0	15:39:48.86	
0.652612567	10.8948	444.144	478.437	1	0	15:39:49.102	
0.652624488	-4.72191	444.144	472.518	1	0	15:39:50.113	
0.652635872	-22.6451	444.144	476.888	1	0	15:39:51.125	
0.652647614	1.54032	509.819	486.906	0	0	15:39:52.136	
0.652659059	1.59557	500.729	485.785	0	0	15:39:53.145	
0.652670979	2.16609	426.791	478.678	0	0	15:39:54.155	
0.652682543	678.21	426.791	469.414	1	0	15:39:55.169	
0.652694285	-13.3678	426.791	465.359	1	0	15:39:56.176	
0.652706027	-311.937	426.791	468.538	1	0	15:39:57.185	
0.65271759	16.1498	426.791	472.76	1	0	15:39:58.193	
0.652729392	-9.64784	426.791	474.619	1	0	15:39:59.208	
0.652740955	15.1269	426.791	478.999	1	0	15:40:00.209	
0.652752697	14.6523	426.791	479.889	1	0	15:40:01.214	
0.652764261	-4.17627	426.791	474.709	1	0	15:40:02.222	
0.652776003	33.9199	426.791	478.396	1	0	15:40:03.223	
0.652787566	1.56219	506.221	488.59	0	0	15:40:04.231	
0.652799368	1.52215	512.808	486.07	0	0	15:40:05.239	
0.652810991	2.33068	512.808	477.046	1	0	15:40:06.240	
0.652822852	-36.8532	512.808	469.954	1	0	15:40:07.255	
0.652834415	-13.45	512.808	464.958	1	0	15:40:08.264	
0.652846158	26.1723	512.808	470.801	1	0	15:40:09.278	
0.65285778	14.5356	512.808	472.852	1	0	15:40:10.279	
0.652869403	-11.1987	512.808	473.105	1	0	15:40:11.295	
0.652881265	9.96292	512.808	480.248	1	0	15:40:12.304	
0.652892709	24.9933	512.808	478.248	1	0	15:40:13.313	
0.65290457	-3.95788	512.808	472.749	1	0	15:40:14.314	
0.652916074	5.93117	512.808	478.878	1	0	15:40:15.328	
0.652927935	1.51214	514.455	488.584	0	0	15:40:16.332	
0.652939379	1.49656	517.018	486.285	0	0	15:40:17.345	
0.652951241	2.53147	517.018	476.344	1	0	15:40:18.356	
0.652962685	-38.3169	517.018	468.111	1	0	15:40:19.369	
0.652974606	-13.0262	517.018	466.576	1	0	15:40:20.355	
0.652986228	16.8574	517.018	469.822	1	0	15:40:21.370	
0.65299809	16.5091	517.018	476.829	1	0	15:40:22.359	
0.653009653	-10.7458	517.018	474.669	1	0	15:40:23.364	
0.653021276	8.29073	517.018	480.573	1	0	15:40:24.379	
0.653033018	33.8955	517.018	479.155	1	0	15:40:25.379	
0.653044403	-4.00572	517.018	474.367	1	0	15:40:26.385	
0.653056145	3.6748	517.018	479.549	1	0	15:40:27.385	
0.653067708	1.55341	507.665	490.113	0	0	15:40:28.399	
0.653079331	1.45518	523.825	484.803	0	0	15:40:29.415	
0.653091073	2.55742	523.825	475.027	1	0	15:40:30.427	
0.653102696	-24.6077	523.825	470.072	1	0	15:40:31.442	
0.653114557	-23.0004	523.825	466.08	1	0	15:40:32.451	
0.653125942	13.0536	523.825	470.05	1	0	15:40:33.466	
0.653137684	27.2871	523.825	475.492	1	0	15:40:34.478	
0.653149366	-14.8137	523.825	476.958	1	0	15:40:35.487	
0.653161228	6.63673	523.825	483.014	1	0	15:40:36.502	
0.653172791	-51.3851	523.825	481.876	1	0	15:40:37.514	
0.653184533	-4.06135	523.825	477.362	1	0	15:40:38.519	
0.653196096	2.6287	523.825	483.502	1	0	15:40:39.524	
0.653207898	1.48764	518.485	490.057	0	0	15:40:40.537	
0.65321964	1.49904	516.609	485.703	0	0	15:40:41.551	
0.653231025	3.15094	516.609	476.35	1	0	15:40:42.560	
0.653242767	-18.5899	516.609	469.759	1	0	15:40:43.569	
0.653254211	-34.7737	516.609	467.13	1	0	15:40:44.585	
0.653266132	12.6376	516.609	472.24	1	0	15:40:45.585	
0.653277695	44.4758	516.609	476.502	1	0	15:40:46.594	
0.653289437	-21.5715	516.609	476.379	1	0	15:40:47.600	
0.653301179	6.20364	516.609	482.392	1	0	15:40:48.611	
0.653312564	-43.4666	516.609	479.472	1	0	15:40:49.624	
0.653324366	-3.78844	516.609	474.553	1	0	15:40:50.631	
0.653335989	2.41304	516.609	484.989	1	0	15:40:51.643	
0.65334785	1.54727	508.675	490.522	0	0	15:40:52.645	
0.653359413	1.52143	512.927	485.035	0	0	15:40:53.646	
0.653371155	3.26728	512.927	473.187	1	0	15:40:54.660	
0.653382778	-15.6782	512.927	467.883	1	0	15:40:55.674	
0.65339452	-46.4374	512.927	468.884	1	0	15:40:56.682	
0.653406084	11.3098	512.927	473.516	1	0	15:40:57.688	
0.653417826	65.0372	512.927	476.579	1	0	15:40:58.699	
0.653429508	-112.805	512.927	477.973	1	0	15:40:59.711	
0.65344137	5.10271	512.927	480.779	1	0	15:41:00.724	
0.653452992	-13.3012	512.927	478.621	1	0	15:41:01.738	
0.653464854	-4.5547	512.927	477.97	1	0	15:41:02.749	
0.653476417	1.92726	451.256	488.816	0	0	15:41:03.762	
0.653488159	1.53137	511.292	491.441	0	0	15:41:04.762	
0.653499842	1.64409	493.386	486.478	0	0	15:41:05.774	
0.653511703	5.0057	493.386	472.125	1	0	15:41:06.775	
0.653523266	-20.3354	493.386	469.351	1	0	15:41:07.768	
0.653534889	676.594	493.386	469.717	1	0	15:41:08.782	
0.65354681	9.13684	493.386	474.877	1	0	15:41:09.796	
0.653558254	-134.575	493.386	477.907	1	0	15:41:10.809	
0.653570116	63.859	493.386	480.965	1	0	15:41:11.822	
0.653581679	5.87664	493.386	482.261	1	0	15:41:12.817	
0.653593421	-10.0525	493.386	478.948	1	0	15:41:13.829	
0.653604984	-5.31884	493.386	478.863	1	0	15:41:14.840	
0.653616786	1.65378	491.933	491.432	0	0	15:41:15.842	
0.653628409	1.5453	509	492.138	0	0	15:41:16.851	
0.65364027	1.71813	482.28	484.527	0	0	15:41:17.856	
0.653651714	5.96319	482.28	470.316	1	0	15:41:18.870	
0.653663576	-22.0635	482.28	467.915	1	0	15:41:19.883	
0.653675199	284.51	482.28	469.085	1	0	15:41:20.886	
0.653686821	9.01731	482.28	475.947	1	0	15:41:21.898	
0.653698683	-63.6328	482.28	475.173	1	0	15:41:22.898	
0.653710127	16.9248	482.28	479.413	1	0	15:41:23.912	
0.653721988	5.74881	482.28	480.391	1	0	15:41:24.914	
0.653733492	-7.09345	482.28	476.783	1	0	15:41:25.929	
